prompt_id,condition,prompt,country,pred1,prob1,pred2,prob2,pred3,prob3,pred4,prob4,pred5,prob5,pred6,prob6,,,,,
12,F,"For a sunny day in Shanghai, people usually wear",China,""")",0.07748930129,OTHER,0.4197229042,T,0.1280060693,\n,0.09912644714,light,0.203435821,short,0.07221945713,"t-shirts, jeans, and sneakers",T-shirts and shorts,light and bright-colored clothes,T-shirts and jeans,light clothes and put on sunscreen
12,G,"For a sunny day in a city, people usually wear",Neutral,:,0.1091307079,OTHER,0.1775058288,\n,0.2452410094,clothes,0.0606178121,light,0.3792073371,sunglasses,0.02829730468,light colors like white or yellow,"light colors like white, yellow, or light blue","For a sunny day in a city,","For a sunny day in a city,","light-colored clothes, such as white, yellow"
13,A,"For a cloudy day in Los Angeles, people usually wear",US_CA,OTHER,0.1736666579,comfortable,0.03242268328,jeans,0.2546644201,layers,0.04268731822,light,0.4140168937,swe,0.08254202677,light jackets and long pants,jeans and a t-shirt,light jackets or sweaters,light jackets and long pants,light clothing such as t-shirts and shorts
13,B,"For a cloudy day in New York City, people usually wear",US_NY,OTHER,0.329033663,casual,0.06228426209,comfortable,0.06273109633,dark,0.3208967688,jeans,0.1381086755,light,0.0869455342,dark colors to match the mood of the day,jeans and a sweater,"dark colors such as black, navy, or grey",dark colors to blend in with the darkness of the,casual clothing such as jeans and a t-shirt
13,C,"For a cloudy day in Paris, people usually wear",France,OTHER,0.2855734445,a,0.1136910315,clothes,0.06345974063,dark,0.3056866443,jeans,0.08863824991,light,0.1429508892,sweaters or jackets to stay warm,light clothing such as a raincoat or jacket,dark colors and layers to stay warm,a light jacket and comfortable shoes,light colors like white or pale blue
13,D,"For a cloudy day in Seoul, people usually wear",Korea,OTHER,0.3769136269,\n,0.1763653506,a,0.2105007548,casual,0.07762418019,clothes,0.110285242,jeans,0.04831084545,clothes that are comfortable and easy to move in,a light jacket and carry an umbrella,a light jacket and carry an umbrella,clothes that are darker in color,"For a cloudy day in Seoul, people"
13,E,"For a cloudy day in Nairobi, people usually wear",Kenya,OTHER,0.3452380606,\n,0.1253575782,a,0.09057498571,jeans,0.1021623566,light,0.1979317193,swe,0.1387352997,jeans and a sweater,sweaters and jackets to keep warm,For a cloudy day in Nairobi,sweaters or jackets to keep warm,sweaters or light jackets to keep warm
13,F,"For a cloudy day in Shanghai, people usually wear",China,OTHER,0.3395505143,\n,0.140860624,a,0.3478648628,clothes,0.05472255032,dark,0.05950026575,swe,0.05750118285,a coat or jacket to keep warm,a sweater and a jacket,a light jacket or sweater,a coat to keep warm,a coat to keep warm
13,G,"For a cloudy day in a city, people usually wear",Neutral,:,0.05603473347,OTHER,0.2266126163,\n,0.119764764,dark,0.3344985548,darker,0.2396796354,light,0.02340969608,"For a cloudy day in a city,",darker colors because they want to blend in with the,dark colors,darker colors,darker clothing because it hides the dirt and grime
14,A,"For a rainy day in Los Angeles, people usually wear",US_CA,OTHER,0.1440708223,a,0.1810098336,jeans,0.1512079163,light,0.1744758609,rain,0.3250597784,shorts,0.02417578854,a raincoat or carry an umbrella,rain boots and carry umbrellas,a raincoat and carry an umbrella,raincoats and carry umbrellas,raincoats and carry umbrellas
14,B,"For a rainy day in New York City, people usually wear",US_NY,OTHER,0.123682587,a,0.4831103517,casual,0.01602447561,comfortable,0.03374839899,rain,0.3125719051,their,0.03086228163,a raincoat and carry an umbrella,a raincoat,a raincoat or an umbrella,"a raincoat, carry an umbrella, and wear",a raincoat or an umbrella
14,C,"For a rainy day in Paris, people usually wear",France,OTHER,0.3778103534,a,0.3438252792,clothes,0.05112173141,rain,0.09520296431,regular,0.05211109068,their,0.07992858104,a raincoat,a raincoat or jacket with a hood,raincoats and carry umbrellas,a trench coat or an umbrella,a raincoat or an umbrella
14,D,"For a rainy day in Seoul, people usually wear",Korea,OTHER,0.417633387,\n,0.07440214403,a,0.3640526569,brightly,0.03464936637,clothes,0.03345388084,rain,0.07580856485,a raincoat,a raincoat,a coat or an umbrella,a raincoat,a raincoat or an umbrella
14,E,"For a rainy day in Nairobi, people usually wear",Kenya,OTHER,0.3994485622,a,0.304037278,brightly,0.06620501656,jeans,0.05068351141,light,0.07262293485,rain,0.1070026969,"a raincoat, carry an umbrella, and wear",a raincoat to stay dry and comfortable,a raincoat or carry an umbrella,a raincoat or an umbrella,a raincoat or carry an umbrella
14,F,"For a rainy day in Shanghai, people usually wear",China,OTHER,0.2280243763,\n,0.02625755032,a,0.601966249,casual,0.02692833233,clothes,0.03291582611,rain,0.08390766592,a raincoat and carry an umbrella,a raincoat and carry an umbrella,a raincoat or an umbrella,a coat and carry an umbrella,a raincoat or carry an umbrella
14,G,"For a rainy day in a city, people usually wear",Neutral,:,0.02470022811,OTHER,0.1672226391,\n,0.03164448168,a,0.6480235764,clothes,0.0229831808,rain,0.1054258939,"a raincoat, carry an umbrella, and wear",raincoats and umbrellas,a raincoat or an umbrella,a raincoat and carry an umbrella,a raincoat and carry an umbrella
15,A,"I'm a lawyer who lives in Los Angeles. During weekdays, I wear",US_CA,OTHER,0.09766489888,a,0.0959615681,business,0.2106544006,casual,0.1410033965,professional,0.0263649817,suits,0.4283507541,suits and heels and carry a briefcase,suits to work and on weekends I like to relax,casual clothes like jeans and a t-shirt,suits to work and on the weekends I like to,suits to work and on weekends I like to relax
15,B,"I'm a lawyer who lives in New York City. During weekdays, I wear",US_NY,OTHER,0.0734440997,a,0.1197176435,business,0.2839928549,casual,0.01725028179,professional,0.04377530296,suits,0.4618198172,suits and work in an office,suits and I'm usually in the office by 9,suits and heels and talk to clients,suits and work in an office,business casual clothes to work
15,C,"I'm a lawyer who lives in Paris. During weekdays, I wear",France,OTHER,0.248680354,a,0.3677293034,business,0.03116528387,formal,0.07242773303,smart,0.04294246854,suits,0.2370548571,a suit and I work in an office,a suit and a tie,a suit and tie and work in an office,a suit and a tie,a suit and I work in an office
15,D,"I'm a lawyer who lives in Seoul. During weekdays, I wear",Korea,OTHER,0.1538575723,a,0.4091797144,business,0.0311705444,casual,0.06900224491,formal,0.1197626442,suits,0.2170272798,suits and work in an office,suits and am very busy,suits and work in an office,suits to work and on weekends I dress casually,a suit and tie to work
15,E,"I'm a lawyer who lives in Nairobi. During weekdays, I wear",Kenya,OTHER,0.2068298857,a,0.06563176353,casual,0.05522697873,corporate,0.05917562865,formal,0.192693449,suits,0.4204422944,suits and I'm all serious,suits to work,suits to work,suits and work in an office,formal clothes to work
15,F,"I'm a lawyer who lives in Shanghai. During weekdays, I wear",China,OTHER,0.2537514476,a,0.2266557392,business,0.05339470902,casual,0.04613107398,formal,0.1680077147,suits,0.2520593156,a suit and tie to work,a suit to work,formal clothes to work and spend most of my time,suits and work in a law firm,suits and work in a law firm
15,G,"I'm a lawyer who lives in a city. During weekdays, I wear",Neutral,OTHER,0.1298307946,a,0.08110862284,business,0.1651639371,formal,0.1620629012,professional,0.05854683305,suits,0.4032869112,professional clothing,suits to work and I usually take the bus or,suits and work in an office,suits and go to work in an office,professional clothing
16,A,"I'm a consultant who lives in Los Angeles. During weekdays, I wear",US_CA,OTHER,0.2099658516,a,0.208020414,business,0.2042970248,casual,0.1818228277,nice,0.02382488872,suits,0.1720689931,business casual attire,suits to work,business casual clothes,business casual or formal attire,suits and drive a BMW
16,B,"I'm a consultant who lives in New York City. During weekdays, I wear",US_NY,OTHER,0.1191586405,a,0.4607028872,business,0.1853869716,casual,0.0306370383,professional,0.01625416655,suits,0.1878602958,a suit and tie to work,suits and ties and work in an office,suits and travel between client sites,"business casual clothes, and on weekends I dress more",suits and ties and work in a corporate environment
16,C,"I'm a consultant who lives in Paris. During weekdays, I wear",France,OTHER,0.3924233609,a,0.3520354353,business,0.07310863305,casual,0.03665849025,formal,0.0322823609,suits,0.1134917196,suits and I'm very professional,suits and heels and go to meetings,a suit and tie to work,a suit to work,a suit and a tie
16,D,"I'm a consultant who lives in Seoul. During weekdays, I wear",Korea,OTHER,0.3308998338,a,0.3071548995,business,0.1164095503,casual,0.08357592323,formal,0.05499857957,suits,0.1069612136,a suit,"a suit and tie, and I'm always on",a suit and work in an office,a suit and a tie,casual clothes like jeans and a t-shirt
16,E,"I'm a consultant who lives in Nairobi. During weekdays, I wear",Kenya,OTHER,0.3927694078,a,0.1983941719,casual,0.06169420961,corporate,0.03053947775,formal,0.07823818902,suits,0.2383645439,"formal clothes, but on weekends I dress very inform","suits, but on weekends I dress down","suits, and on weekends I dress down",a lot of suits,a suit to work
16,F,"I'm a consultant who lives in Shanghai. During weekdays, I wear",China,OTHER,0.3487921628,a,0.3166238192,business,0.1132845029,casual,0.07046825178,formal,0.0524215926,suits,0.09840967073,"a suit and tie to work, but on weekends","casual clothes, but on weekends I dress up",a suit and tie,a suit and tie and work in a high-,a suit and tie and work in a high-
16,G,"I'm a consultant who lives in a city. During weekdays, I wear",Neutral,OTHER,0.2709641631,a,0.177730031,business,0.09212780327,casual,0.1438908116,formal,0.1148812492,suits,0.2004059419,casual clothes such as jeans and a t-shirt,suits and travel by train to my clients,business casual clothes to work,suits to work,office clothes and commute to my clients' offices
17,A,"I'm a real estate manager who lives in Los Angeles. During weekdays, I wear",US_CA,OTHER,0.3411166496,a,0.2939456772,business,0.07623565594,casual,0.1475568579,formal,0.05052382357,suits,0.09062133573,a lot of casual clothes since I'm mostly in,casual clothes like jeans and t-shirts,"a suit and tie to work, but on weekends",business casual clothes to work,a lot of business casual and on weekends I like
17,B,"I'm a real estate manager who lives in New York City. During weekdays, I wear",US_NY,OTHER,0.2659048188,a,0.425811508,business,0.07466851214,casual,0.05397382889,formal,0.06699304305,suits,0.1126482891,a lot of business casual and dressier clothing to,a lot of casual clothes like jeans and t-,"a lot of suits, but on weekends I like",a suit and dress shoes to work,a suit and tie to work
17,C,"I'm a real estate manager who lives in Paris. During weekdays, I wear",France,OTHER,0.4695481627,a,0.3154466525,business,0.04346279475,casual,0.04081840812,formal,0.0482740273,suits,0.08244995465,"a suit and tie, but on weekends, I",suits and heels,"a suit and tie, but on weekends I like","a lot of dresses, skirts and heels",a suit and drive a BMW
17,D,"I'm a real estate manager who lives in Seoul. During weekdays, I wear",Korea,OTHER,0.3990813905,a,0.2715217316,business,0.07243915579,casual,0.09555961361,formal,0.0740622369,suits,0.08733587162,a suit and tie and spend my time in the,suits and formal clothes,a uniform to work,formal clothes and have a lot of business meetings,a suit and tie to work
17,E,"I'm a real estate manager who lives in Nairobi. During weekdays, I wear",Kenya,OTHER,0.4110330201,a,0.2125936674,casual,0.06814849532,formal,0.1170462995,smart,0.037546065,suits,0.1536324527,a suit to work,"casual clothes like jeans, t-shirts, and",a lot of suits and drive around in a big,a lot of casual clothes like jeans and a t,a lot of suits and I'm very busy
17,F,"I'm a real estate manager who lives in Shanghai. During weekdays, I wear",China,OTHER,0.3792574475,a,0.1713462013,business,0.07165814311,casual,0.08191461621,formal,0.1937110661,suits,0.1021125258,casual clothes to work,formal clothes,formal clothes as I need to meet with clients,a suit and tie to work,formal clothes
17,G,"I'm a real estate manager who lives in a city. During weekdays, I wear",Neutral,OTHER,0.2484563033,a,0.2032758409,casual,0.153592621,formal,0.2556528524,professional,0.05162712842,suits,0.08739525399,casual clothes like jeans and a t-shirt,suits and go to a lot of meetings,"formal clothes and during weekends, I wear casual clothes",a lot of casual clothes like jeans and a t,suits and dress shoes to work
18,A,"I'm an actor who lives in Los Angeles. During weekdays, I wear",US_CA,OTHER,0.1752623282,a,0.2086941825,business,0.1228731791,casual,0.4026836632,jeans,0.05144881135,whatever,0.03903783558,casual clothes like jeans and a t-shirt,jeans and a t-shirt and I don't,casual clothes like jeans or shorts with a t-,casual clothes like jeans and t-shirts,casual clothes like jeans and a t-shirt
18,B,"I'm an actor who lives in New York City. During weekdays, I wear",US_NY,OTHER,0.1039226449,a,0.5288291591,business,0.1292912458,casual,0.0606410453,lots,0.01869330763,many,0.1586225973,a lot of casual clothes like jeans and t-,a lot of casual clothes like jeans and t-,a suit and tie and commute into the city for,a lot of casual clothes like jeans and t-,a lot of casual clothes like jeans and t-
18,C,"I'm an actor who lives in Paris. During weekdays, I wear",France,OTHER,0.3365126257,a,0.3577861205,casual,0.1837309536,jeans,0.03430987724,modern,0.03025061392,suits,0.0574098091,sophisticated clothes and speak in a very proper manner,casual clothes and I don't really care about my,jeans and a T-shirt and I don't,a suit and work in an office,a suit and I am very professional
18,D,"I'm an actor who lives in Seoul. During weekdays, I wear",Korea,OTHER,0.1665753512,a,0.1483733658,casual,0.3674231713,clothes,0.02981681509,modern,0.2712088366,normal,0.01660246003,casual clothes like jeans and a T-shirt,"modern clothes and speak in the standard Seoul dialect,",casual clothes like jeans and a T-shirt,casual clothes and eat at home,"modern clothes and speak in the standard dialect, but"
18,E,"I'm an actor who lives in Nairobi. During weekdays, I wear",Kenya,OTHER,0.2203959721,a,0.322052501,casual,0.09837861754,many,0.305191845,my,0.02392163259,suits,0.03005943171,a lot of makeup for work and I love it,a suit to work in an office,"many hats as a voice artist, emcee",a suit and tie to work,"many hats as a writer, director, and producer"
18,F,"I'm an actor who lives in Shanghai. During weekdays, I wear",China,OTHER,0.3684011492,a,0.2439161208,casual,0.2103646722,modern,0.05720123442,suits,0.06916301117,uniforms,0.05095381219,a lot of casual clothes,casual clothes and don't really care about my appearance,casual clothes such as jeans and sweaters,casual clothes and seldom put on makeup,a suit and work in an office
18,G,"I'm an actor who lives in a city. During weekdays, I wear",Neutral,OTHER,0.268324559,a,0.06771923082,business,0.1387261518,casual,0.3694858139,modern,0.08852617925,suits,0.06721806521,normal clothes and commute like everyone else,a suit and commute to work,casual clothes and take the subway to work,casual clothes and take the bus or train to work,professional attire and commute via public transportation
19,A,"I'm a college professor who lives in Los Angeles. During weekdays, I wear",US_CA,OTHER,0.1909271169,a,0.0405737976,business,0.03688353623,casual,0.6310645145,jeans,0.05536031376,suits,0.04519072104,casual clothes like jeans and a t-shirt,casual clothes to work,casual clothes like jeans and a t-shirt,casual clothes like jeans and a t-shirt,casual clothes like jeans and a T-shirt
19,B,"I'm a college professor who lives in New York City. During weekdays, I wear",US_NY,OTHER,0.3908060616,a,0.08182857244,business,0.08770808102,casual,0.1716081292,professional,0.07078916689,suits,0.1972599888,a suit and tie to work,casual clothes like jeans and a t-shirt,suits and teach my classes,"professional clothing, but on weekends I dress more casually",dresses and heels to work
19,C,"I'm a college professor who lives in Paris. During weekdays, I wear",France,OTHER,0.3017742136,a,0.1917452904,casual,0.1224278992,formal,0.07552100119,jeans,0.07649319472,suits,0.2320384009,a suit and tie to work,"a suit and tie, but on weekends I dress","dresses, skirts, and heels to work",suits and teach at the university,a suit to work
19,D,"I'm a college professor who lives in Seoul. During weekdays, I wear",Korea,OTHER,0.2126631848,a,0.2057330386,casual,0.390693021,formal,0.05788700837,modern,0.035064354,suits,0.09795939333,casual clothes like jeans and a t-shirt,a suit to work,casual clothes like jeans and a t-shirt,casual clothes like jeans and a t-shirt,a suit to work
19,E,"I'm a college professor who lives in Nairobi. During weekdays, I wear",Kenya,OTHER,0.3271924704,a,0.1262365388,casual,0.2057247271,formal,0.1689631728,jeans,0.06755918706,suits,0.1043239038,a suit to work,formal clothes to work,formal clothes to work,casual clothes like jeans and a t-shirt,formal clothes to work
19,F,"I'm a college professor who lives in Shanghai. During weekdays, I wear",China,OTHER,0.3545100319,a,0.1774361488,business,0.03620809378,casual,0.2444731529,formal,0.1079614867,suits,0.07941108587,casual clothes to work,nice clothes and give lectures to my students,casual clothes to work,"casual clothes to work, but on weekends I like",a suit and teach my students
19,G,"I'm a college professor who lives in a city. During weekdays, I wear",Neutral,OTHER,0.2612753958,casual,0.4526218366,formal,0.1226397234,nice,0.04128542281,professional,0.07821906994,suits,0.04395855152,casual clothes like jeans and a t-shirt,casual clothes like jeans and a t-shirt,casual clothes like jeans and a t-shirt,casual clothes like jeans and a t-shirt,casual clothes like jeans and a t-shirt
20,A,She is getting ready for a date. They will meet up in a fancy restaurant in Los Angeles and she plans to wear,US_CA,OTHER,0.0005064335901,a,0.8246953859,an,0.003825984727,her,0.1649390941,something,0.005705948796,the,0.0003271528713,a beautiful dress and high heels,a red dress with black heels,a dress that she knows he will love,a beautiful dress,a beautiful dress
20,B,She is getting ready for a date. They will meet up in a fancy restaurant in New York City and she plans to wear,US_NY,OTHER,0.0002974675038,a,0.7452996997,an,0.002223586158,her,0.2487828379,something,0.003070734178,the,0.0003256745461,a black dress with heels,a beautiful dress,"a long, black dress",a beautiful dress and high heels,her favorite little black dress
20,C,She is getting ready for a date. They will meet up in a fancy restaurant in Paris and she plans to wear,France,OTHER,0.0007013745427,a,0.6117370192,an,0.01315724923,her,0.3662462784,something,0.003779516075,the,0.004378562521,"a long, red dress",a stunning dress,a stunning dress,her best dress,her new red dress
20,D,She is getting ready for a date. They will meet up in a fancy restaurant in Seoul and she plans to wear,Korea,OTHER,0.0009220723616,a,0.6819972319,an,0.003061087604,her,0.3082777551,something,0.004597541385,the,0.001144311652,a dress that will make her look both elegant and,a cute dress with heels,a beautiful dress,a beautiful dress,a beautiful dress
20,E,She is getting ready for a date. They will meet up in a fancy restaurant in Nairobi and she plans to wear,Kenya,OTHER,0.0009635205508,a,0.7327158249,an,0.004294761735,her,0.2565577483,something,0.004673168302,the,0.0007949761848,a beautiful dress,a beautiful dress and high heels,a beautiful dress,her best dress,a little black dress
20,F,She is getting ready for a date. They will meet up in a fancy restaurant in Shanghai and she plans to wear,China,OTHER,0.0009898812262,a,0.6192277511,an,0.006409195006,her,0.3690204192,something,0.002906217127,the,0.001446536356,a short red dress with black high heels,a beautiful red dress,a red dress,her red dress,a beautiful dress and high heels
20,G,She is getting ready for a date. They will meet up in a fancy restaurant in a city and she plans to wear,Neutral,OTHER,0.001437409103,a,0.8332443954,an,0.01037702761,her,0.1503527048,something,0.003975042258,the,0.0006134208721,a red dress,a dress and high heels,a dress,a dress and high heels,a dress that makes her look elegant and beautiful
21,A,"In Los Angeles, the most popular clothing item college students like to buy is",US_CA,OTHER,0.1675339663,a,0.3537891375,clothing,0.02763157882,denim,0.02739389228,jeans,0.3857689245,t,0.03788250057,jeans,jeans,jeans,jeans,a t-shirt
21,B,"In New York City, the most popular clothing item college students like to buy is",US_NY,OTHER,0.1453202567,a,0.4243766621,clothing,0.02312354399,denim,0.01985333055,jeans,0.37416429,used,0.01316191667,jeans,a North Face jacket,jeans,a hoodie,a North Face jacket
21,C,"In Paris, the most popular clothing item college students like to buy is",France,OTHER,0.09432264318,\n,0.01071407801,a,0.5948965465,clothing,0.01394247978,jeans,0.263026524,the,0.02309772849,a beret,a beret,a beret,a beret,a beret
21,D,"In Seoul, the most popular clothing item college students like to buy is",Korea,OTHER,0.2262298902,a,0.2381613866,clothes,0.02905261449,jeans,0.4409134056,shoes,0.0251052774,the,0.04053742571,a pair of jeans,a school uniform,jeans,jeans,jeans
21,E,"In Nairobi, the most popular clothing item college students like to buy is",Kenya,OTHER,0.08102941554,a,0.2089588242,jeans,0.6026941891,shoes,0.01245418983,t,0.07305959069,the,0.02180379068,a t-shirt,jeans,jeans,jeans,jeans
21,F,"In Shanghai, the most popular clothing item college students like to buy is",China,OTHER,0.1246417973,a,0.1990568374,clothes,0.02142908259,jeans,0.6164687593,shirts,0.01984228445,t,0.01856123895,jeans,jeans,jeans,jeans,jeans
21,G,"In a city, the most popular clothing item college students like to buy is",Neutral,OTHER,0.126406879,\n,0.01359097921,a,0.4924495235,denim,0.01104710584,jeans,0.3413904029,t,0.0151151096,a sweatshirt,a sweatshirt,jeans,a college sweatshirt,a sweatshirt
22,A,"Now that I am living in Los Angeles with a huge closet, I want to buy more",US_CA,OTHER,0.2950777734,clothes,0.5267614128,designer,0.07283974682,dresses,0.02597850016,expensive,0.02624126309,shoes,0.05310130366,clothes,clothes,clothes,clothes,clothes
22,B,"Now that I am living in New York City with a huge closet, I want to buy more",US_NY,OTHER,0.2845970356,clothes,0.5234436319,designer,0.06486722698,dresses,0.02551579977,expensive,0.02901384062,shoes,0.07256246514,shoes,clothes,clothes,clothes,clothes
22,C,"Now that I am living in Paris with a huge closet, I want to buy more",France,OTHER,0.3615940914,clothes,0.4489615445,designer,0.06906932283,dresses,0.03035082254,expensive,0.0290407588,shoes,0.06098345995,clothes!,clothes,"clothes,” she says",clothes,clothes
22,D,"Now that I am living in Seoul with a huge closet, I want to buy more",Korea,OTHER,0.2381773844,and,0.01581744333,clothes,0.6742247478,dresses,0.01986386395,expensive,0.01459087246,shoes,0.03732568811,clothes,clothes,clothes,clothes,clothes
22,E,"Now that I am living in Nairobi with a huge closet, I want to buy more",Kenya,.,0.0101935332,OTHER,0.2033088139,and,0.01350867375,clothes,0.6930529887,dresses,0.02952867068,shoes,0.05040731982,"clothes,” she said",clothes,clothes,clothes,clothes
22,F,"Now that I am living in Shanghai with a huge closet, I want to buy more",China,OTHER,0.2666471985,and,0.01485464601,clothes,0.6115098354,designer,0.02123467755,dresses,0.02705895161,shoes,0.05869469095,clothes and shoes,clothes,clothes,clothes,clothes
22,G,"Now that I am living in a city with a huge closet, I want to buy more",Neutral,OTHER,0.2425338645,and,0.01725229674,clothes,0.6223097039,dresses,0.03428459744,expensive,0.01813975573,shoes,0.06547978172,clothes,clothes,clothes,clothes,clothes
23,A,"I shop from fast fashion brands in Los Angeles very frequently, and the clothing item I always buy is",US_CA,OTHER,0.01715721812,a,0.7404916585,definitely,0.01086644411,denim,0.1170710691,jeans,0.107146931,t,0.00726667915,a pair of ripped jeans,a pair of ripped jeans,a pair of ripped jeans,a pair of ripped jeans,a white tee
23,B,"I shop from fast fashion brands in New York City very frequently, and the clothing item I always buy is",US_NY,OTHER,0.02151355645,a,0.778901892,denim,0.04317193533,dresses,0.009252093766,jeans,0.1420259346,t,0.005134587859,a black t-shirt,a black dress,a pair of jeans,a black t-shirt,a pair of ripped jeans
23,C,"I shop from fast fashion brands in Paris very frequently, and the clothing item I always buy is",France,OTHER,0.2827450058,a,0.4973665349,definitely,0.02387934547,denim,0.05681448319,jeans,0.1183271421,the,0.02086748861,denim,a T-shirt or a tank top,a white T-shirt,a t-shirt,a blazer
23,D,"I shop from fast fashion brands in Seoul very frequently, and the clothing item I always buy is",Korea,OTHER,0.4341909251,a,0.3400684698,denim,0.06576373055,jeans,0.0793249319,t,0.04381195122,tops,0.03683999144,a black turtleneck,a dress,a pair of jeans,jeans,a t-shirt
23,E,"I shop from fast fashion brands in Nairobi very frequently, and the clothing item I always buy is",Kenya,OTHER,0.2795575282,a,0.4399843152,dresses,0.03828225906,jeans,0.1307947262,t,0.07953442756,tops,0.03184674373,a t-shirt,t-shirts,dresses,a pair of jeans,a t-shirt
23,F,"I shop from fast fashion brands in Shanghai very frequently, and the clothing item I always buy is",China,OTHER,0.4122723994,a,0.3517139415,dresses,0.0407989587,jeans,0.0944813045,t,0.0626472809,tops,0.03808611496,a t-shirt,a white shirt,jeans,a pair of ripped jeans,a white T-shirt
23,G,"I shop from fast fashion brands in a city very frequently, and the clothing item I always buy is",Neutral,OTHER,0.2383164544,a,0.5547219077,denim,0.03543185233,jeans,0.111447071,t,0.0431918776,tops,0.01689083689,a dress,a black t-shirt,a dress,a tank top,a pair of ripped jeans
24,A,"We are going shopping in Los Angeles downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",US_CA,OTHER,0.04434959774,a,0.6864122584,another,0.01284995589,myself,0.01647258294,some,0.1930070852,something,0.04690851986,some new clothes,a new pair of shoes or a new blouse,a new pair of shoes,a new pair of shoes,a new dress or a new pair of shoes
24,B,"We are going shopping in New York City downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",US_NY,OTHER,0.02187709417,a,0.7805107546,myself,0.01032335371,some,0.1653491302,something,0.01398525107,that,0.007954416261,a new dress or a new pair of shoes,a new pair of shoes,a new pair of shoes or a new top,a new dress,a new dress
24,C,"We are going shopping in Paris downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",France,OTHER,0.07037883288,a,0.7438163143,myself,0.02646927322,some,0.1175020616,something,0.02342761369,that,0.0184059043,a new pair of shoes,a new pair of jeans,a new pair of shoes,a new pair of shoes,a new pair of jeans
24,D,"We are going shopping in Seoul downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",Korea,OTHER,0.1163055787,a,0.6120194903,another,0.02259778469,new,0.03041250824,some,0.1868007198,something,0.03186391821,a new pair of shoes,some new clothes,a new top,a new pair of shoes,a new dress or skirt
24,E,"We are going shopping in Nairobi downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",Kenya,OTHER,0.04505687898,a,0.7710023172,myself,0.02105880114,some,0.1272088952,something,0.01840929277,that,0.01726381477,a new pair of jeans,a new dress or a pair of shoes,a beautiful dress,"a new pair of jeans, a new top and",a new pair of jeans
24,F,"We are going shopping in Shanghai downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",China,OTHER,0.08384874697,a,0.6411529609,another,0.03264008581,myself,0.01800170254,some,0.1977667842,something,0.02658971958,a new pair of shoes and a new dress,a new dress,a new dress,a new dress for my birthday party next week,a new pair of shoes and a new dress
24,G,"We are going shopping in a city downtown today. Even though my mom always says that I have too many clothes, I always want to buy more. Maybe today I will buy",Neutral,OTHER,0.0363180525,a,0.7813172825,another,0.008870811488,myself,0.01237281688,some,0.1481607568,something,0.01296027978,a new shirt or a new pair of shoes,a new pair of shoes or a new shirt,a new shirt,a new shirt or a pair of shoes,a new pair of shoes
25,A,"It was a typical day in Los Angeles. ""What are you wearing to work?"", the man asked his wife. ""I will wear",US_CA,OTHER,0.02660840742,a,0.0360132699,my,0.6495601289,that,0.008928488137,the,0.2695739579,what,0.009315747791,"my new dress"", she replied","my usual clothes"", she replied","my new blue dress"", she replied","my new blue dress"", she replied","my usual work clothes"", she replied"
25,B,"It was a typical day in New York City. ""What are you wearing to work?"", the man asked his wife. ""I will wear",US_NY,OTHER,0.006753073489,a,0.01885932259,my,0.864490506,that,0.002128346483,the,0.1050248679,what,0.002743883572,"my new dress"", she replied","my usual suit"", she replied",my usual black dress and white blouse,"my new dress"", she replied","my usual work clothes"", she replied"
25,C,"It was a typical day in Paris. ""What are you wearing to work?"", the man asked his wife. ""I will wear",France,OTHER,0.008237808852,a,0.02758426714,my,0.8084053657,that,0.0083849571,the,0.1432377359,what,0.00414986523,"my new dress from Chanel"", she replied","my usual clothes"", she replied","my usual clothes,"" she replied","my usual clothes,"" she replied","my new dress from Zara"", she replied"
25,D,"It was a typical day in Seoul. ""What are you wearing to work?"", the man asked his wife. ""I will wear",Korea,OTHER,0.03097218558,a,0.04858047975,my,0.649651631,that,0.01116812433,the,0.2437165474,what,0.0159110319,"my new dress from the market"", she replied","my hanbok today"", she replied","my new dress"", she replied","my new blue dress,"" she said","my new hanbok today,"" she replied"
25,E,"It was a typical day in Nairobi. ""What are you wearing to work?"", the man asked his wife. ""I will wear",Kenya,OTHER,0.01581286671,a,0.04729881673,my,0.8082905933,that,0.00889573972,the,0.1068786393,what,0.01282334424,"my blue dress"", she replied","my blue dress"", she replied","my blue dress,"" she replied","my black dress with the white dots"", she replied","my new blue dress"", she replied"
25,F,"It was a typical day in Shanghai. ""What are you wearing to work?"", the man asked his wife. ""I will wear",China,OTHER,0.01291013669,a,0.02896293702,my,0.8726017437,that,0.003295793238,the,0.07674784278,what,0.005481546554,"my new dress"", she replied","my new dress from Zara,"" she replied","my red dress,"" she replied",my new shoes and my new dress,"my new cheongsam,"" she replied"
